No,channel_1,,channel_2,,channel_3,,channel_4,,channel_5,,channel_6,,channel_7,,channel_8,,channel_9,,channel_10,,output,label
919,34.040146,34.036964,34.036964,35.269627,35.269882,35.269882,35.490852,35.490864,35.490864,35.735573,30.000008,30.000008,30.000008,31.73699,31.737122,31.737122,32.542625,32.542656,32.542656,33.17292,37.76528,38.0
920,26.555971,26.54621,26.54621,30.199835,30.200182,30.200182,30.924774,30.924717,30.924717,31.651495,15.000021,15.000019,15.000019,20.05354,20.054035,20.054035,22.413065,22.413164,22.413164,24.232813,37.62473,38.0
921,25.686218,25.677263,25.677263,28.881094,28.881136,28.881136,29.264156,29.264196,29.264196,29.523804,15.000019,15.000017,15.000017,19.5791,19.579401,19.579401,21.635199,21.6356,21.6356,23.11039,37.493996,37.6
922,31.216713,31.213522,31.213522,32.964996,32.965286,32.965286,33.30181,33.301914,33.301914,33.663025,25.000011,25.00001,25.00001,27.401745,27.402033,27.402033,28.545843,28.545996,28.545996,29.44881,37.642056,38.0
923,20.39222,20.382153,20.382153,24.988916,24.989138,24.989138,25.926659,25.926716,25.926716,26.850267,5.0000324,5.000029,5.000029,11.110019,11.110565,11.110565,14.04648,14.04702,14.04702,16.237331,37.38598,37.2
924,31.261396,31.256372,31.256372,32.869267,32.869015,32.869015,33.053368,33.053455,33.053455,33.19141,25.000011,25.00001,25.00001,27.55784,27.557882,27.557882,28.722391,28.72254,28.72254,29.57441,37.626945,38.0
925,25.530243,25.521776,25.521776,28.297642,28.28425,28.28425,28.645893,28.640215,28.640215,28.885176,15.000018,15.000016,15.000016,19.28428,19.251848,19.251848,21.265213,21.254644,21.254644,22.706196,37.435463,37.2
926,19.387812,19.378345,19.378345,23.580824,23.581135,23.581135,24.151314,24.151243,24.151243,24.541048,5.0000253,5.000023,5.000023,10.772304,10.772548,10.772548,13.429456,13.429737,13.429737,15.355696,37.248775,37.2
927,21.049793,21.036448,21.036448,25.539152,25.539358,25.539358,26.682476,26.682468,26.682468,27.794483,5.0000324,5.000029,5.000029,11.521492,11.521984,11.521984,14.737507,14.738224,14.738224,17.16955,37.448975,37.2
928,28.124018,28.11869,28.11869,30.423248,30.423292,30.423292,30.720484,30.720495,30.720495,30.926233,20.000015,20.000013,20.000013,23.258917,23.258972,23.258972,24.746416,24.746542,24.746542,25.838627,37.508636,37.8
929,28.40329,28.39778,28.39778,30.82252,30.82283,30.82283,31.336737,31.336742,31.336742,31.865875,20.000015,20.000013,20.000013,23.383024,23.383303,23.383303,24.995966,24.99601,24.99601,26.272533,37.557816,37.2
930,33.56271,33.56034,33.56034,34.630264,34.63043,34.63043,34.81463,34.814667,34.814667,35.017887,30.000006,30.000006,30.000006,31.474266,31.474312,31.474312,32.161167,32.16121,32.16121,32.699345,37.695435,37.2
931,28.569323,28.562147,28.562147,31.105646,31.105675,31.105675,31.403519,31.403536,31.403536,31.609428,20.000015,20.000013,20.000013,23.685438,23.685537,23.685537,25.31971,25.31977,25.31977,26.500046,37.581245,38.0
932,18.162315,18.149437,18.149437,23.653414,23.65353,23.65353,24.808949,24.80899,24.80899,25.939072,4.34e-05,3.9e-05,3.9e-05,7.355671,7.356163,7.356163,10.815109,10.816543,10.816543,13.558559,37.445103,37.6
933,22.12361,22.117174,22.117174,25.968426,25.968653,25.968653,26.483355,26.483309,26.483309,26.84256,10.000023,10.00002,10.00002,14.883908,14.884273,14.884273,17.113842,17.113937,17.113937,18.731165,37.306118,38.0
934,30.841398,30.838516,30.838516,32.342976,32.343166,32.343166,32.690247,32.69032,32.69032,33.06254,25.00001,25.00001,25.00001,27.177391,27.177586,27.177586,28.24612,28.24626,28.24626,29.104403,37.575558,37.2
935,38.759605,38.760647,38.760647,38.37811,38.3781,38.3781,38.37023,38.370354,38.370354,38.360138,39.999996,39.999996,39.999996,39.454,39.453957,39.453957,39.21539,39.21539,39.21539,39.041637,37.89334,37.6
936,20.91102,20.897327,20.897327,25.843304,25.843554,25.843554,26.842682,26.842697,26.842697,27.829569,5.000034,5.0000305,5.0000305,11.775945,11.776541,11.776541,14.97227,14.972803,14.972803,17.331993,37.479687,37.0
937,19.61589,19.605253,19.605253,24.050354,24.050697,24.050697,24.62383,24.623755,24.623755,24.991919,5.000026,5.000024,5.000024,11.073043,11.073317,11.073317,13.824687,13.82498,13.82498,15.700225,37.295113,37.2
938,36.50081,36.499813,36.499813,36.966488,36.967228,36.967228,37.01523,37.015156,37.015156,37.09,35.000004,35.000004,35.000004,35.622135,35.622158,35.622158,35.909615,35.90967,35.90967,36.13574,37.84334,38.0
939,19.906746,19.896345,19.896345,23.901915,23.902182,23.902182,24.45557,24.455496,24.455496,24.810188,5.0000253,5.000023,5.000023,10.881432,10.881687,10.881687,13.623792,13.624011,13.624011,15.521409,37.282368,37.8
940,38.591175,38.591858,38.591858,38.259655,38.259167,38.259167,38.207466,38.20752,38.20752,38.133274,39.999996,39.999996,39.999996,39.480576,39.480576,39.480576,39.226425,39.226383,39.226383,39.018894,37.88042,37.2
941,33.468987,33.466305,33.466305,34.460472,34.460957,34.460957,34.52467,34.52473,34.52473,34.599792,30.000006,30.000006,30.000006,31.442112,31.442186,31.442186,32.0899,32.089973,32.089973,32.56172,37.674988,37.2
942,17.030502,17.017935,17.017935,22.56692,22.566475,22.566475,23.272167,23.271887,23.271887,23.735764,3.19e-05,2.87e-05,2.87e-05,7.1969037,7.193452,7.193452,10.492068,10.491028,10.491028,12.712094,37.32151,37.8
943,16.158348,16.149132,16.149132,20.4821,20.472,20.472,21.137758,21.126223,21.126223,21.55141,2.73e-05,2.45e-05,2.45e-05,6.1123996,6.058809,6.058809,9.026735,8.989887,8.989887,11.058147,37.100887,37.0
944,29.005262,28.998371,28.998371,31.528166,31.52832,31.52832,32.15061,32.15062,32.15062,32.770252,20.000015,20.000013,20.000013,23.660133,23.659716,23.659716,25.485233,25.485167,25.485167,26.9167,37.638573,38.0
945,33.859478,33.856956,33.856956,34.939617,34.939823,34.939823,35.15716,35.157177,35.157177,35.395927,30.000008,30.000006,30.000006,31.54821,31.548302,31.548302,32.288788,32.28882,32.28882,32.876972,37.72877,37.8
946,36.369957,36.369244,36.369244,36.777477,36.777966,36.777966,36.826336,36.826283,36.826283,36.89018,35.000004,35.000004,35.000004,35.54395,35.543938,35.543938,35.796158,35.79621,35.79621,35.995075,37.82248,37.8
947,22.910524,22.903173,22.903173,26.393234,26.393892,26.393892,27.26434,27.264267,27.264267,28.139988,10.000022,10.00002,10.00002,14.915549,14.915962,14.915962,17.357235,17.357502,17.357502,19.297794,37.343445,37.0
948,30.888533,30.884209,30.884209,32.734097,32.73451,32.73451,32.935665,32.93562,32.93562,33.088806,25.000011,25.00001,25.00001,27.524439,27.524681,27.524681,28.636333,28.636324,28.636324,29.440212,37.616074,37.6
949,25.743456,25.737053,25.737053,28.961536,28.961838,28.961838,29.594612,29.594593,29.594593,30.229837,15.000019,15.000017,15.000017,19.293447,19.293814,19.293814,21.340702,21.340805,21.340805,22.934168,37.50271,37.4
950,22.69536,22.686224,22.686224,26.376272,26.376677,26.376677,26.858994,26.85897,26.85897,27.186201,10.000023,10.00002,10.00002,15.182038,15.182437,15.182437,17.55531,17.55551,17.55551,19.271727,37.34996,37.8
951,22.855585,22.845358,22.845358,26.998123,26.998325,26.998325,27.498262,27.498205,27.498205,27.842466,10.000024,10.000022,10.000022,15.596377,15.596809,15.596809,18.076672,18.07676,18.07676,19.842278,37.41141,37.8
952,20.50847,20.49711,20.49711,25.305943,25.306171,25.306171,26.239798,26.239851,26.239851,27.160366,5.0000334,5.00003,5.00003,11.373396,11.373971,11.373971,14.391689,14.392249,14.392249,16.62398,37.420666,37.0
953,31.112673,31.10914,31.10914,32.776722,32.776936,32.776936,33.13621,33.136284,33.136284,33.521053,25.000011,25.00001,25.00001,27.372854,27.37312,27.37312,28.51811,28.518257,28.518257,29.429655,37.622322,37.6
954,36.347027,36.34595,36.34595,36.714966,36.715855,36.715855,36.78035,36.78024,36.78024,36.86739,35.000004,35.000004,35.000004,35.55254,35.552536,35.552536,35.82355,35.823597,35.823597,36.043167,37.81652,37.6
955,19.480894,19.471502,19.471502,23.531136,23.531422,23.531422,24.096025,24.095953,24.095953,24.480331,5.000025,5.0000224,5.0000224,10.710274,10.710509,10.710509,13.363657,13.363912,13.363912,15.294953,37.244034,37.4
956,38.466362,38.46756,38.46756,38.015583,38.01555,38.01555,38.00396,38.004055,38.004055,37.98725,39.999996,39.999996,39.999996,39.344845,39.34474,39.34474,39.05643,39.05644,39.05644,38.844456,37.854828,37.0
957,17.825577,17.809772,17.809772,22.696064,22.696228,22.696228,23.349236,23.349323,23.349323,23.770088,3.59e-05,3.23e-05,3.23e-05,7.3264413,7.327019,7.327019,10.699068,10.699701,10.699701,12.996271,37.362667,38.0
958,25.037302,25.031982,25.031982,28.19809,28.199764,28.199764,28.604824,28.602016,28.602016,28.898434,15.000019,15.000017,15.000017,19.057623,19.057941,19.057941,20.885012,20.885818,20.885818,22.223227,37.423393,38.0
959,38.891582,38.892155,38.892155,38.58164,38.581642,38.581642,38.548367,38.548428,38.548428,38.503017,39.999996,40.0,40.0,39.56333,39.563282,39.563282,39.359657,39.359657,39.359657,39.198315,37.914726,37.8
960,25.119766,25.112417,25.112417,28.136803,28.137043,28.137043,28.512644,28.512613,28.512613,28.774984,15.000018,15.000016,15.000016,19.21237,19.212692,19.212692,21.09991,21.099913,21.099913,22.472748,37.417366,37.0
961,35.98257,35.982063,35.982063,36.261555,36.261543,36.261543,36.29918,36.299114,36.299114,36.344883,35.0,35.0,35.0,35.382633,35.38266,35.38266,35.563625,35.56363,35.56363,35.707333,37.767143,37.0
962,25.690002,25.684586,25.684586,28.634008,28.634308,28.634308,29.296148,29.296118,29.296118,29.962381,15.000018,15.000016,15.000016,19.044258,19.044598,19.044598,21.029072,21.029161,21.029161,22.598097,37.46835,37.6
963,36.23152,36.23083,36.23083,36.539776,36.53977,36.53977,36.560623,36.560543,36.560543,36.577744,35.000004,35.0,35.0,35.46444,35.464478,35.464478,35.681484,35.681484,35.681484,35.84414,37.79592,37.6
964,26.16008,26.150654,26.150654,29.673637,29.674189,29.674189,30.373358,30.373287,30.373287,31.074425,15.000021,15.000018,15.000018,19.878551,19.879007,19.879007,22.158123,22.158333,22.158333,23.916525,37.578125,37.2
965,38.918396,38.918934,38.918934,38.655888,38.655933,38.655933,38.641212,38.64133,38.64133,38.631065,40.0,40.0,40.0,39.596127,39.596107,39.596107,39.407585,39.40758,39.40758,39.26572,37.92361,37.8
966,18.776447,18.769129,18.769129,23.165636,23.16581,23.16581,23.764095,23.764326,23.764326,24.184038,5.0000257,5.0000234,5.0000234,10.5257635,10.52642,10.52642,13.074045,13.074834,13.074834,14.923407,37.19508,37.0
967,16.737644,16.725956,16.725956,21.248394,21.248533,21.248533,21.88712,21.887154,21.887154,22.294989,2.83e-05,2.55e-05,2.55e-05,6.5810056,6.581313,6.581313,9.678599,9.679086,9.679086,11.815227,37.194115,37.0
968,36.103523,36.102787,36.102787,36.45036,36.450367,36.450367,36.48898,36.488907,36.488907,36.539757,35.000004,35.0,35.0,35.462997,35.463047,35.463047,35.67542,35.675423,35.675423,35.841946,37.787666,37.2
969,23.725163,23.71356,23.71356,28.079084,28.079323,28.079323,28.954546,28.95455,28.95455,29.826706,10.000026,10.000023,10.000023,15.980052,15.980656,15.980656,18.79862,18.799149,18.799149,20.96779,37.513603,37.4
970,38.940235,38.941074,38.941074,38.668427,38.66837,38.66837,38.62133,38.62142,38.62142,38.558777,40.0,40.0,40.0,39.568684,39.56864,39.56864,39.35541,39.355408,39.355408,39.181664,37.92345,38.0
971,17.8197,17.808405,17.808405,23.000896,23.000988,23.000988,24.149508,24.14956,24.14956,25.292355,4.16e-05,3.75e-05,3.75e-05,6.963225,6.9636955,6.9636955,10.288842,10.290253,10.290253,12.990702,37.3744,37.4
972,25.828178,25.821634,25.821634,29.284697,29.285013,29.285013,29.884056,29.88405,29.88405,30.47887,15.00002,15.000018,15.000018,19.459488,19.459877,19.459877,21.535542,21.535654,21.535654,23.12832,37.533497,37.6
973,16.825077,16.813328,16.813328,21.360657,21.360796,21.360796,22.003193,22.003222,22.003222,22.413515,2.85e-05,2.56e-05,2.56e-05,6.61568,6.6159806,6.6159806,9.729565,9.730042,9.730042,11.877166,37.20688,37.2
974,17.456795,17.447412,17.447412,22.111956,22.112024,22.112024,23.299265,23.299376,23.299376,24.462769,3.9e-05,3.52e-05,3.52e-05,6.451822,6.4522433,6.4522433,9.693229,9.693762,9.693762,12.180022,37.279675,37.2
975,16.129883,16.120108,16.120108,21.333513,21.33308,21.33308,22.028975,22.028791,22.028791,22.489445,3.01e-05,2.71e-05,2.71e-05,6.5720806,6.5690036,6.5690036,9.610201,9.60942,9.60942,11.685497,37.175644,37.0
976,30.935469,30.93254,30.93254,32.462616,32.46283,32.46283,32.815777,32.815845,32.815845,33.1941,25.00001,25.00001,25.00001,27.212872,27.213089,27.213089,28.298794,28.298931,28.298931,29.170612,37.58815,37.4
977,36.530716,36.529507,36.529507,37.032913,37.03384,37.03384,37.077847,37.077755,37.077755,37.154854,35.000004,35.000004,35.000004,35.668766,35.6688,35.6688,35.972836,35.972893,35.972893,36.21022,37.850864,38.0
978,31.239222,31.234455,31.234455,32.970314,32.970425,32.970425,33.37761,33.377632,33.377632,33.80404,25.000011,25.00001,25.00001,27.568926,27.56925,27.56925,28.806524,28.80667,28.80667,29.78945,37.644062,37.4
979,34.095768,34.092487,34.092487,35.174183,35.17445,35.17445,35.456196,35.456165,35.456165,35.7546,30.000008,30.000006,30.000006,31.67943,31.679573,31.679573,32.508926,32.50894,32.50894,33.175167,37.754734,38.0
980,22.050268,22.044155,22.044155,25.351662,25.351818,25.351818,25.839449,25.8394,25.8394,26.169146,10.000021,10.000019,10.000019,14.551843,14.552148,14.552148,16.700891,16.700966,16.700966,18.282291,37.245796,37.8
981,33.56573,33.56301,33.56301,34.542637,34.543148,34.543148,34.605717,34.605762,34.605762,34.68065,30.000006,30.000006,30.000006,31.456844,31.456945,31.456945,32.11758,32.11765,32.11765,32.600506,37.68353,37.4
982,20.603554,20.592123,20.592123,25.431782,25.43202,25.43202,26.371777,26.371824,26.371824,27.298244,5.0000334,5.00003,5.00003,11.412943,11.41352,11.41352,14.449754,14.450307,14.450307,16.695478,37.43293,37.2
983,36.044025,36.0434,36.0434,36.365887,36.36584,36.36584,36.387005,36.386868,36.386868,36.40288,35.000004,35.0,35.0,35.42802,35.428047,35.428047,35.61999,35.619995,35.619995,35.76143,37.777855,37.2
984,26.191479,26.182322,26.182322,29.374994,29.375269,29.375269,30.175476,30.175373,30.175373,30.964115,15.000019,15.000017,15.000017,19.668348,19.668789,19.668789,21.95235,21.952425,21.952425,23.75087,37.548897,37.2
985,26.346722,26.337084,26.337084,30.027912,30.028244,30.028244,30.714054,30.714012,30.714012,31.402718,15.000021,15.000019,15.000019,20.03273,20.033209,20.033209,22.352398,22.352509,22.352509,24.129623,37.61051,37.6
986,28.314226,28.308952,28.308952,30.51911,30.519388,30.519388,31.079868,31.07985,31.07985,31.651499,20.000013,20.000013,20.000013,23.233374,23.233637,23.233637,24.824852,24.82489,24.82489,26.103878,37.52455,37.0
987,23.711443,23.699787,23.699787,28.18823,28.188477,28.188477,29.032164,29.032179,29.032179,29.874168,10.000026,10.000023,10.000023,16.05992,16.060541,16.060541,18.878601,18.879152,18.879152,21.033815,37.524406,37.4
988,19.394354,19.385986,19.385986,23.404655,23.404951,23.404951,23.982708,23.98264,23.98264,24.376005,5.000025,5.0000224,5.0000224,10.564565,10.564796,10.564796,13.167801,13.168053,13.168053,15.071062,37.227448,37.8
989,38.560646,38.561543,38.561543,38.204483,38.203785,38.203785,38.149937,38.150017,38.150017,38.068157,39.999996,39.999996,39.999996,39.445213,39.4452,39.4452,39.173378,39.173332,39.173332,38.951477,37.87395,37.2
990,28.781195,28.773785,28.773785,31.521128,31.52145,31.52145,32.058926,32.058926,32.058926,32.60861,20.000015,20.000015,20.000015,23.852158,23.85253,23.85253,25.629084,25.62913,25.62913,27.01335,37.632927,37.4
991,23.379225,23.371605,23.371605,26.984589,26.9848,26.9848,27.900932,27.900934,27.900934,28.812986,10.000023,10.00002,10.00002,15.069729,15.070213,15.070213,17.614204,17.614635,17.614635,19.637835,37.395382,38.0
992,27.729721,27.725176,27.725176,29.913883,29.914059,29.914059,30.188704,30.188738,30.188738,30.388823,20.000013,20.000011,20.000011,23.04853,23.048914,23.048914,24.440502,24.440607,24.440607,25.461445,37.453,37.2
993,18.783796,18.776588,18.776588,22.9064,22.897362,22.897362,23.487999,23.484467,23.484467,23.889618,5.000025,5.0000224,5.0000224,10.393907,10.364006,10.364006,12.89083,12.876714,12.876714,14.712478,37.169437,37.0
994,38.54985,38.551025,38.551025,38.172356,38.172302,38.172302,38.16848,38.16857,38.16857,38.157215,39.999996,39.999996,39.999996,39.40144,39.401363,39.401363,39.131725,39.13173,39.13173,38.93212,37.871765,37.2
995,38.561783,38.562714,38.562714,38.17181,38.171104,38.171104,38.125614,38.12569,38.12569,38.05269,39.999996,39.999996,39.999996,39.425594,39.42559,39.42559,39.152866,39.152813,39.152813,38.933567,37.870377,37.2
996,23.37533,23.366821,23.366821,27.007742,27.007938,27.007938,27.951159,27.951149,27.951149,28.886269,10.000023,10.00002,10.00002,15.173362,15.173855,15.173855,17.769714,17.770151,17.770151,19.833178,37.40195,37.6
997,25.389887,25.381063,25.381063,28.709307,28.709566,28.709566,29.090065,29.090036,29.090036,29.35765,15.000019,15.000017,15.000017,19.614367,19.614761,19.614761,21.618296,21.618301,21.618301,23.053623,37.476112,37.0
998,21.230751,21.216158,21.216158,25.942623,25.942825,25.942825,27.072136,27.07216,27.07216,28.171852,5.0000334,5.00003,5.00003,11.815914,11.816363,11.816363,15.12185,15.12297,15.12297,17.596704,37.491585,37.2
999,25.222721,25.216581,25.216581,28.361656,28.362005,28.362005,28.764235,28.764196,28.764196,29.050755,15.000019,15.000017,15.000017,19.159716,19.160069,19.160069,21.033289,21.033289,21.033289,22.403187,37.439686,38.0
1000,20.688477,20.676912,20.676912,25.692019,25.692268,25.692268,26.608967,26.609024,26.609024,27.508875,5.0000343,5.000031,5.000031,11.542643,11.543241,11.543241,14.604005,14.604577,14.604577,16.849424,37.458405,37.4
1001,19.040522,19.03207,19.03207,23.414944,23.41529,23.41529,24.0002,24.000154,24.000154,24.406414,5.0000257,5.0000234,5.0000234,10.701347,10.701601,10.701601,13.299209,13.299541,13.299541,15.178066,37.224876,37.0
1002,30.53462,30.531717,30.531717,32.18398,32.18434,32.18434,32.383064,32.383034,32.383034,32.532875,25.00001,25.00001,25.00001,27.199387,27.199562,27.199562,28.19852,28.198515,28.198515,28.93302,37.557625,37.4
1003,36.292416,36.291332,36.291332,36.693275,36.693295,36.693295,36.707672,36.707558,36.707558,36.723656,35.000004,35.000004,35.000004,35.562714,35.562767,35.562767,35.8098,35.809795,35.809795,35.98947,37.812874,37.6
1004,17.591496,17.57535,17.57535,22.984219,22.984402,22.984402,23.667534,23.66768,23.66768,24.106514,3.77e-05,3.39e-05,3.39e-05,7.590808,7.591476,7.591476,10.990214,10.990993,10.990993,13.271534,37.380215,37.6
1005,20.256086,20.247766,20.247766,24.290255,24.290697,24.290697,25.31355,25.313486,25.313486,26.327736,5.00003,5.000027,5.000027,10.638731,10.639446,10.639446,13.470134,13.470592,13.470592,15.721773,37.31323,37.4
